name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar cov_m_s cov_m_c cov_s_c set ra dec
15229 0.2223 0.2223 0.0 39.9673170076375 0.1392 0 0 0 0 0 0 0 0 0 0 0 0
15356 0.27307 0.27307 0.0 40.74494669732604 0.14505 0 0 0 0 0 0 0 0 0 0 0 0
15365 0.18628 0.18628 0.0 39.66391050538379 0.11385 0 0 0 0 0 0 0 0 0 0 0 0
15425 0.15933 0.15933 0.0 39.316467384515406 0.1054 0 0 0 0 0 0 0 0 0 0 0 0
15433 0.21911 0.21911 0.0 40.052402915200794 0.1261 0 0 0 0 0 0 0 0 0 0 0 0
15453 0.17354 0.17354 0.0 39.45881439486442 0.1283 0 0 0 0 0 0 0 0 0 0 0 0
15466 0.2441 0.2441 0.0 40.39589709068481 0.1449 0 0 0 0 0 0 0 0 0 0 0 0
15508 0.13366 0.13366 0.0 38.872376971117646 0.101 0 0 0 0 0 0 0 0 0 0 0 0
15584 0.28313 0.28313 0.0 40.78917648499735 0.13595 0 0 0 0 0 0 0 0 0 0 0 0
15648 0.17365 0.17365 0.0 39.564268449827736 0.1373 0 0 0 0 0 0 0 0 0 0 0 0
15674 0.1963 0.1963 0.0 39.83033228354839 0.1369 0 0 0 0 0 0 0 0 0 0 0 0
15704 0.36924 0.36924 0.0 41.28606960725687 0.14325 0 0 0 0 0 0 0 0 0 0 0 0
15872 0.20562 0.20562 0.0 39.904424482355964 0.12095 0 0 0 0 0 0 0 0 0 0 0 0
15897 0.17371 0.17371 0.0 39.667655195140426 0.12665 0 0 0 0 0 0 0 0 0 0 0 0
16069 0.12672 0.12672 0.0 38.88724074163261 0.1097 0 0 0 0 0 0 0 0 0 0 0 0
16072 0.284 0.284 0.0 40.61192869917732 0.15145 0 0 0 0 0 0 0 0 0 0 0 0
16100 0.19358 0.19358 0.0 39.84320946202343 0.1361 0 0 0 0 0 0 0 0 0 0 0 0
16185 0.10036 0.10036 0.0 38.37789281182271 0.11145 0 0 0 0 0 0 0 0 0 0 0 0
16232 0.37386 0.37386 0.0 41.30502079291706 0.0854 0 0 0 0 0 0 0 0 0 0 0 0
16259 0.11787 0.11787 0.0 38.72626549494095 0.11365 0 0 0 0 0 0 0 0 0 0 0 0
16276 0.1919 0.1919 0.0 39.71584013204447 0.1404 0 0 0 0 0 0 0 0 0 0 0 0
16350 0.23657 0.23657 0.0 40.395985024043284 0.146 0 0 0 0 0 0 0 0 0 0 0 0
17171 0.15881 0.15881 0.0 39.26508428246882 0.1245 0 0 0 0 0 0 0 0 0 0 0 0
17186 0.07877 0.07877 0.0 37.53939028620687 0.11205 0 0 0 0 0 0 0 0 0 0 0 0
17208 0.13847 0.13847 0.0 38.821717741682434 0.13335 0 0 0 0 0 0 0 0 0 0 0 0
17223 0.23359 0.23359 0.0 40.289302749156604 0.1537 0 0 0 0 0 0 0 0 0 0 0 0
17253 0.1567 0.1567 0.0 39.368839196731265 0.15485 0 0 0 0 0 0 0 0 0 0 0 0
17258 0.08833 0.08833 0.0 37.89713464482091 0.11615 0 0 0 0 0 0 0 0 0 0 0 0
17280 0.12995 0.12995 0.0 38.96846759762219 0.12165 0 0 0 0 0 0 0 0 0 0 0 0
17332 0.18223 0.18223 0.0 39.4758983114052 0.12625 0 0 0 0 0 0 0 0 0 0 0 0
17340 0.25654 0.25654 0.0 40.500372712447906 0.14805 0 0 0 0 0 0 0 0 0 0 0 0
17435 0.21651 0.21651 0.0 39.93331606953529 0.13625 0 0 0 0 0 0 0 0 0 0 0 0
17605 0.14519 0.14519 0.0 39.0583553097577 0.1399 0 0 0 0 0 0 0 0 0 0 0 0
17629 0.13653 0.13653 0.0 39.011063424931955 0.1105 0 0 0 0 0 0 0 0 0 0 0 0
17801 0.20493 0.20493 0.0 39.83120473070924 0.1568 0 0 0 0 0 0 0 0 0 0 0 0
18091 0.36939 0.36939 0.0 41.357192941327376 0.1558 0 0 0 0 0 0 0 0 0 0 0 0
18415 0.12924 0.12924 0.0 38.98747795671248 0.10875 0 0 0 0 0 0 0 0 0 0 0 0
18463 0.26658 0.26658 0.0 40.51901984546523 0.14765 0 0 0 0 0 0 0 0 0 0 0 0
18485 0.27805 0.27805 0.0 40.8240573944622 0.13915 0 0 0 0 0 0 0 0 0 0 0 0
18604 0.17461 0.17461 0.0 39.435452414337405 0.1317 0 0 0 0 0 0 0 0 0 0 0 0
18612 0.11376 0.11376 0.0 38.63906534550979 0.10675 0 0 0 0 0 0 0 0 0 0 0 0
18650 0.11229 0.11229 0.0 38.70040172464758 0.1026 0 0 0 0 0 0 0 0 0 0 0 0
18740 0.15333 0.15333 0.0 39.01884075353306 0.10465 0 0 0 0 0 0 0 0 0 0 0 0
18768 0.1965 0.1965 0.0 39.75514974946166 0.13845 0 0 0 0 0 0 0 0 0 0 0 0
18787 0.18914 0.18914 0.0 39.84865912302827 0.12885 0 0 0 0 0 0 0 0 0 0 0 0
18807 0.17708 0.17708 0.0 39.591707682240994 0.1273 0 0 0 0 0 0 0 0 0 0 0 0
19008 0.21731 0.21731 0.0 40.15896444150462 0.13945 0 0 0 0 0 0 0 0 0 0 0 0
19101 0.18542 0.18542 0.0 39.64947340323641 0.1283 0 0 0 0 0 0 0 0 0 0 0 0
19174 0.16382 0.16382 0.0 39.44365975754657 0.11915 0 0 0 0 0 0 0 0 0 0 0 0
19207 0.2569 0.2569 0.0 40.48756387584912 0.16715 0 0 0 0 0 0 0 0 0 0 0 0
19543 0.1218 0.1218 0.0 38.89744381934108 0.13445 0 0 0 0 0 0 0 0 0 0 0 0
19616 0.16514 0.16514 0.0 39.4794240606019 0.10665 0 0 0 0 0 0 0 0 0 0 0 0
19658 0.1984 0.1984 0.0 39.9329672151511 0.1317 0 0 0 0 0 0 0 0 0 0 0 0
19702 0.26828 0.26828 0.0 40.55280963536496 0.16265 0 0 0 0 0 0 0 0 0 0 0 0
19757 0.40078 0.40078 0.0 41.558801466329626 0.1348 0 0 0 0 0 0 0 0 0 0 0 0
19940 0.14566 0.14566 0.0 39.10194264178757 0.12755 0 0 0 0 0 0 0 0 0 0 0 0
19968 0.05573 0.05573 0.0 37.004455367215314 0.10915 0 0 0 0 0 0 0 0 0 0 0 0
19992 0.22425 0.22425 0.0 40.11850207386382 0.15345 0 0 0 0 0 0 0 0 0 0 0 0
20040 0.28622 0.28622 0.0 40.82436649089512 0.15585 0 0 0 0 0 0 0 0 0 0 0 0
20048 0.18365 0.18365 0.0 39.99769675617281 0.14145 0 0 0 0 0 0 0 0 0 0 0 0
20064 0.1036 0.1036 0.0 38.459030983628274 0.10555 0 0 0 0 0 0 0 0 0 0 0 0
20106 0.33096 0.33096 0.0 41.07830812829794 0.19055 0 0 0 0 0 0 0 0 0 0 0 0
20144 0.2184 0.2184 0.0 40.289245820324645 0.1415 0 0 0 0 0 0 0 0 0 0 0 0
20345 0.26327 0.26327 0.0 40.51177296372426 0.1514 0 0 0 0 0 0 0 0 0 0 0 0
20430 0.16267 0.16267 0.0 39.15115145269017 0.1303 0 0 0 0 0 0 0 0 0 0 0 0
20625 0.10689 0.10689 0.0 38.33356194003114 0.10455 0 0 0 0 0 0 0 0 0 0 0 0
20764 0.16503 0.16503 0.0 39.23398527015749 0.11585 0 0 0 0 0 0 0 0 0 0 0 0
21034 0.10757 0.10757 0.0 38.415358521381435 0.10865 0 0 0 0 0 0 0 0 0 0 0 0
22075 0.12913 0.12913 0.0 38.878169262812655 0.1143 0 0 0 0 0 0 0 0 0 0 0 0
2001ah 0.05948 0.05948 0.0 37.319199465759844 0.12625 0 0 0 0 0 0 0 0 0 0 0 0
2001az 0.04093 0.04093 0.0 36.31044251337169 0.11665 0 0 0 0 0 0 0 0 0 0 0 0
2001da 0.01705 0.01705 0.0 34.29961800361122 0.1832 0 0 0 0 0 0 0 0 0 0 0 0
2001en 0.01531 0.01531 0.0 34.23751199785127 0.1613 0 0 0 0 0 0 0 0 0 0 0 0
2001fe 0.01472 0.01472 0.0 33.68804752363421 0.14905 0 0 0 0 0 0 0 0 0 0 0 0
2001gb 0.02673 0.02673 0.0 35.36684883264302 0.16165 0 0 0 0 0 0 0 0 0 0 0 0
2001G 0.01732 0.01732 0.0 34.496564886682194 0.1587 0 0 0 0 0 0 0 0 0 0 0 0
2001ic 0.04437 0.04437 0.0 36.15911638292208 0.19805 0 0 0 0 0 0 0 0 0 0 0 0
2001V 0.01567 0.01567 0.0 34.33086573034422 0.15405 0 0 0 0 0 0 0 0 0 0 0 0
2002bf 0.02477 0.02477 0.0 35.21900197061056 0.1718 0 0 0 0 0 0 0 0 0 0 0 0
2002bz 0.038 0.038 0.0 36.05249684153403 0.13185 0 0 0 0 0 0 0 0 0 0 0 0
2002ck 0.0299 0.0299 0.0 35.654067609265304 0.123 0 0 0 0 0 0 0 0 0 0 0 0
2002cr 0.01012 0.01012 0.0 33.648090994381896 0.19825 0 0 0 0 0 0 0 0 0 0 0 0
2002de 0.0258 0.0258 0.0 35.275681508858625 0.1376 0 0 0 0 0 0 0 0 0 0 0 0
2002dp 0.01038 0.01038 0.0 33.30418881297267 0.2048 0 0 0 0 0 0 0 0 0 0 0 0
2002eu 0.03791 0.03791 0.0 36.01006962752565 0.2001 0 0 0 0 0 0 0 0 0 0 0 0
2002G 0.03507 0.03507 0.0 35.78659394122892 0.16785 0 0 0 0 0 0 0 0 0 0 0 0
2002ha 0.01268 0.01268 0.0 33.83297993078674 0.171 0 0 0 0 0 0 0 0 0 0 0 0
2002he 0.02525 0.02525 0.0 35.089333410409225 0.13295 0 0 0 0 0 0 0 0 0 0 0 0
2002kf 0.01908 0.01908 0.0 34.5967869383795 0.14115 0 0 0 0 0 0 0 0 0 0 0 0
2003ae 0.03489 0.03489 0.0 35.838208721759415 0.1667 0 0 0 0 0 0 0 0 0 0 0 0
2003ch 0.0295 0.0295 0.0 35.607469374887245 0.12735 0 0 0 0 0 0 0 0 0 0 0 0
2003cq 0.03416 0.03416 0.0 35.92312831282542 0.1563 0 0 0 0 0 0 0 0 0 0 0 0
2003fa 0.04067 0.04067 0.0 36.37506579577355 0.1127 0 0 0 0 0 0 0 0 0 0 0 0
2003hu 0.07515 0.07515 0.0 37.57132124563836 0.1248 0 0 0 0 0 0 0 0 0 0 0 0
2003ic 0.05581 0.05581 0.0 36.93146293613764 0.12285 0 0 0 0 0 0 0 0 0 0 0 0
2003it 0.02529 0.02529 0.0 35.06912272416801 0.1405 0 0 0 0 0 0 0 0 0 0 0 0
2003iv 0.03501 0.03501 0.0 35.86997466094628 0.12485 0 0 0 0 0 0 0 0 0 0 0 0
2003U 0.02846 0.02846 0.0 35.517764407799916 0.13405 0 0 0 0 0 0 0 0 0 0 0 0
2004as 0.0328 0.0328 0.0 35.875813500541305 0.12525 0 0 0 0 0 0 0 0 0 0 0 0
2004L 0.03378 0.03378 0.0 35.71681557264852 0.1403 0 0 0 0 0 0 0 0 0 0 0 0
2005hc 0.04597 0.04597 0.0 36.62005482744404 0.1025 0 0 0 0 0 0 0 0 0 0 0 0
2005hf 0.04341 0.04341 0.0 36.567120708747815 0.1209 0 0 0 0 0 0 0 0 0 0 0 0
2005hj 0.05684 0.05684 0.0 37.055366586471216 0.1203 0 0 0 0 0 0 0 0 0 0 0 0
2005ki 0.02024 0.02024 0.0 34.955372772547285 0.12735 0 0 0 0 0 0 0 0 0 0 0 0
2005lu 0.03191 0.03191 0.0 35.62126349039599 0.12775 0 0 0 0 0 0 0 0 0 0 0 0
2005lz 0.0415 0.0415 0.0 36.14636709607534 0.1259 0 0 0 0 0 0 0 0 0 0 0 0
2005mc 0.02639 0.02639 0.0 35.0516791385198 0.1399 0 0 0 0 0 0 0 0 0 0 0 0
2005ms 0.02651 0.02651 0.0 35.49723606227434 0.1248 0 0 0 0 0 0 0 0 0 0 0 0
2005na 0.02689 0.02689 0.0 35.42437888594652 0.126 0 0 0 0 0 0 0 0 0 0 0 0
2006ac 0.02349 0.02349 0.0 35.036529211897744 0.1338 0 0 0 0 0 0 0 0 0 0 0 0
2006ah 0.05067 0.05067 0.0 36.79252594156061 0.158 0 0 0 0 0 0 0 0 0 0 0 0
2006ak 0.04093 0.04093 0.0 36.1263305057875 0.1297 0 0 0 0 0 0 0 0 0 0 0 0
2006al 0.06877 0.06877 0.0 37.70473914753067 0.11055 0 0 0 0 0 0 0 0 0 0 0 0
2006ax 0.01754 0.01754 0.0 34.41925389590335 0.1341 0 0 0 0 0 0 0 0 0 0 0 0
2006bb 0.02557 0.02557 0.0 35.24727818514403 0.1496 0 0 0 0 0 0 0 0 0 0 0 0
2006bq 0.02189 0.02189 0.0 34.988922188007855 0.1381 0 0 0 0 0 0 0 0 0 0 0 0
2006bw 0.03155 0.03155 0.0 35.76290671015782 0.14115 0 0 0 0 0 0 0 0 0 0 0 0
2006cj 0.06845 0.06845 0.0 37.4517736906905 0.1248 0 0 0 0 0 0 0 0 0 0 0 0
2006cp 0.02249 0.02249 0.0 34.83824002541416 0.1391 0 0 0 0 0 0 0 0 0 0 0 0
2006cq 0.04949 0.04949 0.0 36.75476817888833 0.12545 0 0 0 0 0 0 0 0 0 0 0 0
2006en 0.03161 0.03161 0.0 35.9368211216606 0.12625 0 0 0 0 0 0 0 0 0 0 0 0
2006gr 0.03434 0.03434 0.0 36.05066430478954 0.1249 0 0 0 0 0 0 0 0 0 0 0 0
2006gt 0.04486 0.04486 0.0 36.71213797938584 0.14795 0 0 0 0 0 0 0 0 0 0 0 0
2006hb 0.01531 0.01531 0.0 34.025717365382974 0.1526 0 0 0 0 0 0 0 0 0 0 0 0
2006is 0.03048 0.03048 0.0 35.48590052334797 0.1342 0 0 0 0 0 0 0 0 0 0 0 0
2006je 0.03837 0.03837 0.0 36.10794529773244 0.16555 0 0 0 0 0 0 0 0 0 0 0 0
2006mo 0.03682 0.03682 0.0 36.044287141897236 0.12655 0 0 0 0 0 0 0 0 0 0 0 0
2006mp 0.0221 0.0221 0.0 35.0595499122649 0.13695 0 0 0 0 0 0 0 0 0 0 0 0
2006N 0.01402 0.01402 0.0 33.63680389747569 0.16195 0 0 0 0 0 0 0 0 0 0 0 0
2006oa 0.0589 0.0589 0.0 37.25983129491094 0.11395 0 0 0 0 0 0 0 0 0 0 0 0
2006ob 0.05895 0.05895 0.0 37.071572824982056 0.10045 0 0 0 0 0 0 0 0 0 0 0 0
2006on 0.06888 0.06888 0.0 37.37348907696021 0.15105 0 0 0 0 0 0 0 0 0 0 0 0
2006or 0.0204 0.0204 0.0 34.575781924064316 0.156 0 0 0 0 0 0 0 0 0 0 0 0
2006qo 0.02894 0.02894 0.0 35.286348797479135 0.1316 0 0 0 0 0 0 0 0 0 0 0 0
2006sr 0.02384 0.02384 0.0 35.18643186998895 0.1335 0 0 0 0 0 0 0 0 0 0 0 0
2006td 0.01451 0.01451 0.0 33.998431157892355 0.16765 0 0 0 0 0 0 0 0 0 0 0 0
2006te 0.03292 0.03292 0.0 35.636225265669 0.1185 0 0 0 0 0 0 0 0 0 0 0 0
2007ae 0.06455 0.06455 0.0 37.14443646411824 0.1136 0 0 0 0 0 0 0 0 0 0 0 0
2007ap 0.01663 0.01663 0.0 34.2345943109456 0.15025 0 0 0 0 0 0 0 0 0 0 0 0
2007ar 0.05359 0.05359 0.0 37.113835328817366 0.1439 0 0 0 0 0 0 0 0 0 0 0 0
2007bd 0.03163 0.03163 0.0 35.6696066917012 0.11945 0 0 0 0 0 0 0 0 0 0 0 0
2007co 0.02751 0.02751 0.0 35.198177158641656 0.1291 0 0 0 0 0 0 0 0 0 0 0 0
2007cq 0.02559 0.02559 0.0 35.201697472457084 0.1259 0 0 0 0 0 0 0 0 0 0 0 0
2007F 0.02401 0.02401 0.0 35.057730944975354 0.12635 0 0 0 0 0 0 0 0 0 0 0 0
2007O 0.03713 0.03713 0.0 35.73841646294285 0.1177 0 0 0 0 0 0 0 0 0 0 0 0
2008af 0.03408 0.03408 0.0 35.859019876774035 0.12455 0 0 0 0 0 0 0 0 0 0 0 0
2008bf 0.02454 0.02454 0.0 35.11077823579077 0.1278 0 0 0 0 0 0 0 0 0 0 0 0
2008L 0.01697 0.01697 0.0 34.43602885223795 0.1531 0 0 0 0 0 0 0 0 0 0 0 0
2007A 0.01629 0.01629 0.0 34.51921398282345 0.15115 0 0 0 0 0 0 0 0 0 0 0 0
2007aj 0.03184 0.03184 0.0 35.851851823218674 0.12125 0 0 0 0 0 0 0 0 0 0 0 0
2007cb 0.037 0.037 0.0 36.01384048282186 0.12725 0 0 0 0 0 0 0 0 0 0 0 0
2007cc 0.02932 0.02932 0.0 35.37172693018122 0.1457 0 0 0 0 0 0 0 0 0 0 0 0
2007fb 0.0174 0.0174 0.0 34.766484138427266 0.1485 0 0 0 0 0 0 0 0 0 0 0 0
2007hu 0.03578 0.03578 0.0 35.98410674728001 0.1761 0 0 0 0 0 0 0 0 0 0 0 0
2007is 0.02845 0.02845 0.0 35.468311135337366 0.1364 0 0 0 0 0 0 0 0 0 0 0 0
2007kh 0.05035 0.05035 0.0 36.73018597742808 0.16335 0 0 0 0 0 0 0 0 0 0 0 0
2007kk 0.04269 0.04269 0.0 36.38916009671223 0.117 0 0 0 0 0 0 0 0 0 0 0 0
2007ob 0.03212 0.03212 0.0 35.71397227803053 0.1431 0 0 0 0 0 0 0 0 0 0 0 0
2007su 0.02752 0.02752 0.0 35.311259573421594 0.14255 0 0 0 0 0 0 0 0 0 0 0 0
2007ux 0.03049 0.03049 0.0 35.54183146285799 0.1419 0 0 0 0 0 0 0 0 0 0 0 0
2008C 0.01724 0.01724 0.0 34.35897420873939 0.1556 0 0 0 0 0 0 0 0 0 0 0 0
2008Y 0.07063 0.07063 0.0 37.42785059945043 0.1229 0 0 0 0 0 0 0 0 0 0 0 0
2008ac 0.05344 0.05344 0.0 36.76773051063324 0.1398 0 0 0 0 0 0 0 0 0 0 0 0
2008ar 0.02878 0.02878 0.0 35.50481837259769 0.12155 0 0 0 0 0 0 0 0 0 0 0 0
2008at 0.03518 0.03518 0.0 35.897336717321835 0.15235 0 0 0 0 0 0 0 0 0 0 0 0
2008bw 0.03348 0.03348 0.0 36.05557038456568 0.15235 0 0 0 0 0 0 0 0 0 0 0 0
2008by 0.04651 0.04651 0.0 36.24879350179038 0.11625 0 0 0 0 0 0 0 0 0 0 0 0
2008bz 0.06119 0.06119 0.0 37.30119624139534 0.11905 0 0 0 0 0 0 0 0 0 0 0 0
2008cf 0.04714 0.04714 0.0 36.740444138481884 0.12315 0 0 0 0 0 0 0 0 0 0 0 0
2008ds 0.0212 0.0212 0.0 34.52029746414056 0.1437 0 0 0 0 0 0 0 0 0 0 0 0
2008fr 0.04028 0.04028 0.0 36.1978674115337 0.11335 0 0 0 0 0 0 0 0 0 0 0 0
2008gb 0.03863 0.03863 0.0 36.096409377259626 0.1275 0 0 0 0 0 0 0 0 0 0 0 0
2008gl 0.03314 0.03314 0.0 35.63190566624716 0.12215 0 0 0 0 0 0 0 0 0 0 0 0
2009D 0.02414 0.02414 0.0 35.003668264916904 0.1291 0 0 0 0 0 0 0 0 0 0 0 0
2009ad 0.02837 0.02837 0.0 35.32520223339371 0.12155 0 0 0 0 0 0 0 0 0 0 0 0
2009an 0.01043 0.01043 0.0 33.614921327103474 0.20035 0 0 0 0 0 0 0 0 0 0 0 0
2009ds 0.02038 0.02038 0.0 34.86424011399681 0.14185 0 0 0 0 0 0 0 0 0 0 0 0
2008050 0.0471 0.0471 0.0 36.769024814044975 0.14465 0 0 0 0 0 0 0 0 0 0 0 0
2008051 0.03984 0.03984 0.0 36.2949991972831 0.1146 0 0 0 0 0 0 0 0 0 0 0 0
2009kk 0.0122 0.0122 0.0 33.410447325139415 0.1737 0 0 0 0 0 0 0 0 0 0 0 0
2009kq 0.01271 0.01271 0.0 33.60442487330682 0.1749 0 0 0 0 0 0 0 0 0 0 0 0
2009le 0.01763 0.01763 0.0 34.48959716130275 0.1562 0 0 0 0 0 0 0 0 0 0 0 0
2009na 0.02171 0.02171 0.0 34.70413652162552 0.13615 0 0 0 0 0 0 0 0 0 0 0 0
2009nq 0.01572 0.01572 0.0 34.29990415638689 0.1939 0 0 0 0 0 0 0 0 0 0 0 0
2010A 0.01972 0.01972 0.0 34.621229739161066 0.15785 0 0 0 0 0 0 0 0 0 0 0 0
2010H 0.01678 0.01678 0.0 34.2450509475096 0.15925 0 0 0 0 0 0 0 0 0 0 0 0
2010Y 0.01226 0.01226 0.0 33.7435978405882 0.17765 0 0 0 0 0 0 0 0 0 0 0 0
2010dt 0.05322 0.05322 0.0 36.91503730357362 0.12805 0 0 0 0 0 0 0 0 0 0 0 0
PTF10bjs 0.03055 0.03055 0.0 35.46103578679396 0.45085 0 0 0 0 0 0 0 0 0 0 0 0
2004ef 0.03001 0.03001 0.0 35.72376137930461 0.12025 0 0 0 0 0 0 0 0 0 0 0 0
2004eo 0.01506 0.01506 0.0 33.90067932682607 0.15445 0 0 0 0 0 0 0 0 0 0 0 0
2004ey 0.0153 0.0153 0.0 34.19197717498421 0.1456 0 0 0 0 0 0 0 0 0 0 0 0
2004gu 0.04713 0.04713 0.0 36.65478125430229 0.1151 0 0 0 0 0 0 0 0 0 0 0 0
2005be 0.03411 0.03411 0.0 35.832195755011995 0.1148 0 0 0 0 0 0 0 0 0 0 0 0
2005bo 0.0152 0.0152 0.0 34.141249202901896 0.1635 0 0 0 0 0 0 0 0 0 0 0 0
2005el 0.01504 0.01504 0.0 33.87819658420353 0.1491 0 0 0 0 0 0 0 0 0 0 0 0
2005eq 0.02763 0.02763 0.0 35.51078295725963 0.1179 0 0 0 0 0 0 0 0 0 0 0 0
2005iq 0.03359 0.03359 0.0 35.81408374380214 0.1061 0 0 0 0 0 0 0 0 0 0 0 0
2005kc 0.01447 0.01447 0.0 33.893555648645815 0.16555 0 0 0 0 0 0 0 0 0 0 0 0
2005M 0.02547 0.02547 0.0 35.3525606920816 0.1242 0 0 0 0 0 0 0 0 0 0 0 0
2006bh 0.01082 0.01082 0.0 33.21416668022648 0.18445 0 0 0 0 0 0 0 0 0 0 0 0
2006ef 0.01741 0.01741 0.0 34.17461342211427 0.1498 0 0 0 0 0 0 0 0 0 0 0 0
2006ej 0.02031 0.02031 0.0 34.513339453035336 0.1353 0 0 0 0 0 0 0 0 0 0 0 0
2006eq 0.04819 0.04819 0.0 36.70994587786205 0.12175 0 0 0 0 0 0 0 0 0 0 0 0
2006et 0.02223 0.02223 0.0 34.75352522943945 0.13205 0 0 0 0 0 0 0 0 0 0 0 0
2006ev 0.02811 0.02811 0.0 35.65894900022577 0.12485 0 0 0 0 0 0 0 0 0 0 0 0
2006lu 0.05458 0.05458 0.0 36.70272655050636 0.1018 0 0 0 0 0 0 0 0 0 0 0 0
2006py 0.05721 0.05721 0.0 37.20577988525072 0.1094 0 0 0 0 0 0 0 0 0 0 0 0
2007bc 0.02091 0.02091 0.0 34.81682297696752 0.1368 0 0 0 0 0 0 0 0 0 0 0 0
2007ca 0.01454 0.01454 0.0 33.97464809059075 0.1656 0 0 0 0 0 0 0 0 0 0 0 0
2007nq 0.0431 0.0431 0.0 36.32904011434483 0.10685 0 0 0 0 0 0 0 0 0 0 0 0
2008bq 0.03273 0.03273 0.0 35.82436693723751 0.1205 0 0 0 0 0 0 0 0 0 0 0 0
2008gp 0.03399 0.03399 0.0 35.85574470300072 0.11105 0 0 0 0 0 0 0 0 0 0 0 0
2008hv 0.01382 0.01382 0.0 34.04917880212285 0.15385 0 0 0 0 0 0 0 0 0 0 0 0
1993ac 0.05092 0.05092 0.0 36.77327765807829 0.1224 0 0 0 0 0 0 0 0 0 0 0 0
1993ae 0.01752 0.01752 0.0 34.421440905465424 0.1465 0 0 0 0 0 0 0 0 0 0 0 0
1994M 0.02482 0.02482 0.0 35.11625910779758 0.13485 0 0 0 0 0 0 0 0 0 0 0 0
1994Q 0.0288 0.0288 0.0 35.48566875264572 0.13605 0 0 0 0 0 0 0 0 0 0 0 0
1994S 0.01568 0.01568 0.0 34.20300862230549 0.1525 0 0 0 0 0 0 0 0 0 0 0 0
1995ak 0.02197 0.02197 0.0 34.651139502217504 0.1436 0 0 0 0 0 0 0 0 0 0 0 0
1996bl 0.03426 0.03426 0.0 35.71533415604414 0.12025 0 0 0 0 0 0 0 0 0 0 0 0
1996bv 0.01698 0.01698 0.0 34.44653252920919 0.1558 0 0 0 0 0 0 0 0 0 0 0 0
1996C 0.02752 0.02752 0.0 35.41594814775533 0.1341 0 0 0 0 0 0 0 0 0 0 0 0
1997dg 0.03438 0.03438 0.0 35.86292967649426 0.12105 0 0 0 0 0 0 0 0 0 0 0 0
1997E 0.01318 0.01318 0.0 33.778817398551524 0.17285 0 0 0 0 0 0 0 0 0 0 0 0
1997Y 0.01726 0.01726 0.0 34.41913407139981 0.1511 0 0 0 0 0 0 0 0 0 0 0 0
1998dk 0.01209 0.01209 0.0 33.48344114536002 0.1914 0 0 0 0 0 0 0 0 0 0 0 0
1998dx 0.05418 0.05418 0.0 36.80957739636711 0.11385 0 0 0 0 0 0 0 0 0 0 0 0
1998ec 0.0197 0.0197 0.0 34.68783991223245 0.1578 0 0 0 0 0 0 0 0 0 0 0 0
1998ef 0.01662 0.01662 0.0 34.139856984404055 0.14705 0 0 0 0 0 0 0 0 0 0 0 0
1998eg 0.02398 0.02398 0.0 35.144651774050885 0.13525 0 0 0 0 0 0 0 0 0 0 0 0
1999cc 0.03144 0.03144 0.0 35.48169885882213 0.12075 0 0 0 0 0 0 0 0 0 0 0 0
1999dq 0.01291 0.01291 0.0 33.90693318403707 0.1716 0 0 0 0 0 0 0 0 0 0 0 0
1999ef 0.03827 0.03827 0.0 36.1797330279189 0.1201 0 0 0 0 0 0 0 0 0 0 0 0
1999ej 0.01532 0.01532 0.0 34.14716155598246 0.16405 0 0 0 0 0 0 0 0 0 0 0 0
1999X 0.02643 0.02643 0.0 35.44389641409395 0.1425 0 0 0 0 0 0 0 0 0 0 0 0
2000B 0.0202 0.0202 0.0 34.964584055838024 0.15165 0 0 0 0 0 0 0 0 0 0 0 0
2000cf 0.0373 0.0373 0.0 36.182681491502024 0.11505 0 0 0 0 0 0 0 0 0 0 0 0
2000cn 0.02348 0.02348 0.0 34.78723931514888 0.13895 0 0 0 0 0 0 0 0 0 0 0 0
2000dk 0.01635 0.01635 0.0 34.05356654165589 0.1518 0 0 0 0 0 0 0 0 0 0 0 0
2000fa 0.02275 0.02275 0.0 34.88836227172627 0.13625 0 0 0 0 0 0 0 0 0 0 0 0
000006 0.23027 0.23027 0.0 40.251031548781434 0.14645 0 0 0 0 0 0 0 0 0 0 0 0
000011 0.38164 0.38164 0.0 41.572781248938576 0.14085 0 0 0 0 0 0 0 0 0 0 0 0
000034 0.2534 0.2534 0.0 40.39844572512657 0.11245 0 0 0 0 0 0 0 0 0 0 0 0
000091 0.15269 0.15269 0.0 39.28930809697649 0.11585 0 0 0 0 0 0 0 0 0 0 0 0
000142 0.43673 0.43673 0.0 41.7377668321224 0.14185 0 0 0 0 0 0 0 0 0 0 0 0
000190 0.10242 0.10242 0.0 38.27491562530195 0.1077 0 0 0 0 0 0 0 0 0 0 0 0
000199 0.37164 0.37164 0.0 41.28275169508525 0.10645 0 0 0 0 0 0 0 0 0 0 0 0
000215 0.46664 0.46664 0.0 41.90873327176003 0.11645 0 0 0 0 0 0 0 0 0 0 0 0
000236 0.19602 0.19602 0.0 39.71229692180438 0.109 0 0 0 0 0 0 0 0 0 0 0 0
000420 0.31156 0.31156 0.0 40.883941357782014 0.10825 0 0 0 0 0 0 0 0 0 0 0 0
010026 0.0322 0.0322 0.0 35.87594978258503 0.1289 0 0 0 0 0 0 0 0 0 0 0 0
